nct_id,study_result
NCT04099732,unknown
NCT04099888,unknown
NCT04100018,fail
NCT04100096,fail
NCT04101318,fail
NCT04101331,fail
NCT04101721,unknown
NCT04102007,unknown
NCT04102098,success
NCT04102111,fail
NCT04102189,success
NCT04102501,fail
NCT04102540,fail
NCT04102579,success
NCT04103580,success
NCT04105010,success
NCT04105244,success
NCT04105725,success
NCT04105972,success
NCT04105998,fail
NCT04107935,fail
NCT04108208,success
NCT04108429,fail
NCT04108988,success
NCT04109066,success
NCT04109547,success
NCT04109703,success
NCT04110054,fail
NCT04110314,unknown
NCT04111107,fail
NCT04111185,success
NCT04112303,success
NCT04112823,unknown
NCT04112914,success
NCT04113018,fail
NCT04114071,success
NCT04114656,unknown
NCT04114877,success
NCT04115293,success
NCT04115358,success
NCT04115488,unknown
NCT04115748,success
NCT04115839,success
NCT04116229,success
NCT04116489,success
NCT04117347,unknown
NCT04117945,fail
NCT04118348,success
NCT04118595,fail
NCT04119063,success
NCT04119843,success
NCT04120116,fail
NCT04120402,success
NCT04121078,unknown
NCT04121741,success
NCT04122443,unknown
NCT04123561,success
NCT04123665,success
NCT04124042,fail
NCT04124536,unknown
NCT04124692,success
NCT04124705,unknown
NCT04124926,success
NCT04126733,fail
NCT04127786,unknown
NCT04128007,success
NCT04128228,success
NCT04128293,fail
NCT04128696,fail
NCT04129528,fail
NCT04131517,unknown
NCT04131556,success
NCT04132232,fail
NCT04133519,success
NCT04134091,success
NCT04134728,success
NCT04135196,success
NCT04135443,fail
NCT04135859,success
NCT04136184,success
NCT04136626,success
NCT04137367,success
NCT04137887,unknown
NCT04138758,unknown
NCT04138810,unknown
NCT04138823,unknown
NCT04139642,success
NCT04140942,success
NCT04141917,unknown
NCT04143061,unknown
NCT04143594,fail
NCT04143945,success
NCT04145219,success
NCT04145700,fail
NCT04146363,success
NCT04146467,success
NCT04146896,fail
NCT04146935,fail
NCT04147260,success
NCT04147650,fail
NCT04147715,unknown
NCT04147858,fail
NCT04148521,fail
NCT04148989,success
NCT04149405,success
NCT04149899,success
NCT04149925,success
NCT04150068,success
NCT04150107,fail
NCT04150250,fail
NCT04150341,fail
NCT04150718,success
NCT04152083,success
NCT04152200,unknown
NCT04152863,fail
NCT04153409,fail
NCT04153929,success
NCT04154189,success
NCT04154384,success
NCT04154787,fail
NCT04154930,success
NCT04154956,fail
NCT04155047,fail
NCT04155203,unknown
NCT04155463,fail
NCT04156620,success
NCT04157296,unknown
NCT04157348,fail
NCT04157400,success
NCT04157673,success
NCT04157751,success
NCT04158687,fail
NCT04159415,unknown
NCT04159506,success
NCT04159701,fail
NCT04159935,fail
NCT04160260,unknown
NCT04160468,fail
NCT04162210,fail
NCT04162769,fail
NCT04163991,success
NCT04164732,fail
NCT04164888,success
NCT04164901,success
NCT04165135,success
NCT04165291,success
NCT04166032,fail
NCT04166383,fail
NCT04166591,success
NCT04166773,success
NCT04167085,success
NCT04167137,unknown
NCT04167345,success
NCT04167462,success
NCT04167670,success
NCT04168190,success
NCT04169282,success
NCT04169373,success
NCT04170543,fail
NCT04171102,success
NCT04172441,success
NCT04172701,success
NCT04172831,success
NCT04173494,success
NCT04173572,unknown
NCT04173663,success
NCT04174638,success
NCT04175509,fail
NCT04175626,success
NCT04176601,unknown
NCT04176965,success
NCT04177108,success
NCT04177212,success
NCT04177693,fail
NCT04178590,success
NCT04178967,success
NCT04179175,success
NCT04179461,fail
NCT04179474,unknown
NCT04179838,success
NCT04180020,fail
NCT04181723,success
NCT04181736,success
NCT04181762,fail
NCT04181788,unknown
NCT04182113,success
NCT04182334,fail
NCT04183335,success
NCT04184297,unknown
NCT04184622,success
NCT04184791,success
NCT04184999,success
NCT04185909,success
NCT04186780,success
NCT04186806,unknown
NCT04186871,fail
NCT04187092,success
NCT04187144,success
NCT04187989,fail
NCT04188041,success
NCT04188301,success
NCT04188379,success
NCT04188392,unknown
NCT04189848,success
NCT04191096,fail
NCT04191135,fail
NCT04191187,success
NCT04191382,unknown
NCT04191499,success
NCT04191733,success
NCT04192448,fail
NCT04192799,success
NCT04193033,success
NCT04193176,success
NCT04193202,success
NCT04193436,unknown
NCT04194489,unknown
NCT04194645,unknown
NCT04194944,success
NCT04195061,fail
NCT04195880,success
NCT04195906,fail
NCT04196023,success
NCT04196686,success
NCT04196777,success
NCT04196803,success
NCT04197583,unknown
NCT04198363,success
NCT04198948,unknown
NCT04199104,success
NCT04200313,success
NCT04201262,success
NCT04201431,success
NCT04201834,fail
NCT04202679,success
NCT04203498,fail
NCT04203537,success
NCT04204083,success
NCT04204265,success
NCT04204278,success
NCT04204902,unknown
NCT04205162,fail
NCT04205643,success
NCT04205812,success
NCT04206293,success
NCT04206605,fail
NCT04207710,fail
NCT04207749,unknown
NCT04208412,success
NCT04208750,unknown
NCT04209205,success
NCT04209400,fail
NCT04210986,fail
NCT04211337,success
NCT04211363,success
NCT04211389,success
NCT04211831,success
NCT04212169,fail
NCT04213846,success
NCT04213872,success
NCT04214288,success
NCT04214834,success
NCT04216589,success
NCT04217590,success
NCT04218123,success
NCT04218240,success
NCT04218266,unknown
NCT04221373,success
NCT04222660,success
NCT04223635,unknown
NCT04223687,success
NCT04223778,success
NCT04223791,success
NCT04223843,success
NCT04223856,success
NCT04226742,fail
NCT04227197,success
NCT04227340,unknown
NCT04227405,success
NCT04227899,success
NCT04228445,success
NCT04228783,unknown
NCT04229095,success
NCT04229888,success
NCT04229992,success
NCT04230213,unknown
NCT04230876,fail
NCT04230980,success
NCT04231318,success
NCT04231331,success
NCT04231396,success
NCT04231669,success
NCT04231825,success
NCT04232215,fail
NCT04232839,unknown
NCT04232943,unknown
NCT04233008,success
NCT04233034,success
NCT04233801,success
NCT04233879,unknown
NCT04234464,success
NCT04235504,success
NCT04236141,unknown
NCT04237207,success
NCT04237792,success
NCT04238650,unknown
NCT04238663,unknown
NCT04239222,success
NCT04239872,success
NCT04240093,fail
NCT04241133,success
NCT04242446,success
NCT04242498,success
NCT04243096,success
NCT04243369,unknown
NCT04243421,success
NCT04243577,success
NCT04244084,success
NCT04244253,fail
NCT04245111,unknown
NCT04245202,success
NCT04246047,success
NCT04246762,unknown
NCT04247074,success
NCT04248491,fail
NCT04248725,success
NCT04249310,unknown
NCT04249336,success
NCT04249427,fail
NCT04249583,success
NCT04249687,success
NCT04250077,success
NCT04250207,success
NCT04250337,success
NCT04250363,success
NCT04250883,fail
NCT04251156,success
NCT04251533,unknown
NCT04251910,success
NCT04252287,success
NCT04252742,success
NCT04253587,success
NCT04253756,fail
NCT04254666,unknown
NCT04254796,unknown
NCT04254809,success
NCT04254978,success
NCT04255862,unknown
NCT04256603,fail
NCT04256733,fail
NCT04257032,unknown
NCT04258579,unknown
NCT04258709,success
NCT04259424,fail
NCT04259749,unknown
NCT04259905,unknown
NCT04260347,fail
NCT04260464,unknown
NCT04261504,success
NCT04262232,success
NCT04262817,success
NCT04262882,fail
NCT04263142,unknown
NCT04263766,success
NCT04265261,fail
NCT04265755,fail
NCT04266028,unknown
NCT04266717,success
NCT04266795,fail
NCT04267380,fail
NCT04267614,success
NCT04268173,fail
NCT04268303,success
NCT04268745,success
NCT04268823,fail
NCT04269434,unknown
NCT04269629,fail
NCT04269707,fail
NCT04269993,success
NCT04270682,success
NCT04270747,unknown
NCT04270760,success
NCT04271046,fail
NCT04271735,success
NCT04272242,unknown
NCT04273893,success
NCT04274075,unknown
NCT04274686,fail
NCT04274764,fail
NCT04274894,unknown
NCT04275336,fail
NCT04276207,success
NCT04276883,success
NCT04278417,success
NCT04278560,success
NCT04278833,success
NCT04278846,fail
NCT04280705,success
NCT04281004,fail
NCT04281472,unknown
NCT04281784,success
NCT04281875,fail
NCT04282148,success
NCT04283123,unknown
NCT04283656,unknown
NCT04283773,success
NCT04283994,success
NCT04284553,unknown
NCT04285229,success
NCT04285515,success
NCT04286594,success
NCT04289623,success
NCT04289753,unknown
NCT04290039,unknown
NCT04290624,success
NCT04291508,fail
NCT04292223,success
NCT04292470,fail
NCT04292730,success
NCT04292899,success
NCT04294472,fail
NCT04295005,success
NCT04295135,success
NCT04295356,unknown
NCT04295681,success
NCT04295798,success
NCT04296396,unknown
NCT04299009,success
NCT04299425,success
NCT04299464,fail
NCT04300296,unknown
NCT04301934,success
NCT04302545,success
NCT04303156,unknown
NCT04303780,success
NCT04304001,success
NCT04304508,fail
NCT04304534,fail
NCT04305275,success
NCT04307004,success
NCT04307186,success
NCT04307940,success
NCT04308226,success
NCT04308291,success
NCT04308668,fail
NCT04308941,fail
NCT04309656,success
NCT04310579,success
NCT04310735,fail
NCT04311411,success
NCT04313634,fail
NCT04313881,fail
NCT04314284,fail
NCT04314648,success
NCT04315181,success
NCT04315298,success
NCT04315363,fail
NCT04315506,fail
NCT04316585,unknown
NCT04317040,success
NCT04317274,success
NCT04318535,unknown
NCT04318548,unknown
NCT04319094,success
NCT04319718,success
NCT04319887,unknown
NCT04320615,fail
NCT04320849,unknown
NCT04321031,unknown
NCT04321343,success
NCT04321460,success
NCT04322526,success
NCT04322539,success
NCT04322604,success
NCT04322682,fail
NCT04322708,success
NCT04322994,fail
NCT04323098,success
NCT04323137,success
NCT04323800,fail
NCT04324359,success
NCT04325503,success
NCT04327024,fail
NCT04327271,success
NCT04327388,fail
NCT04327934,success
NCT04328623,success
NCT04329923,fail
NCT04330859,fail
NCT04331899,fail
NCT04332614,success
NCT04332991,unknown
NCT04333199,success
NCT04333225,success
NCT04333420,success
NCT04333498,success
NCT04333732,fail
NCT04334148,fail
NCT04335136,fail
NCT04336475,fail
NCT04337203,fail
NCT04337372,success
NCT04338269,fail
NCT04338321,success
NCT04339296,success
NCT04341116,fail
NCT04341298,fail
NCT04341441,fail
NCT04342130,success
NCT04342390,fail
NCT04342494,fail
NCT04342689,fail
NCT04343235,fail
NCT04343534,fail
NCT04343651,fail
NCT04345367,success
NCT04345471,fail
NCT04346628,fail
NCT04346654,fail
NCT04347954,unknown
NCT04348500,fail
NCT04348591,success
NCT04348656,fail
NCT04349072,success
NCT04349098,fail
NCT04349644,success
NCT04349917,success
NCT04350788,success
NCT04350827,fail
NCT04351087,fail
NCT04351243,fail
NCT04353284,fail
NCT04353817,success
NCT04355013,unknown
NCT04355728,success
NCT04355767,unknown
NCT04356183,success
NCT04356937,fail
NCT04357795,success
NCT04357964,success
NCT04358406,success
NCT04358549,success
NCT04359108,success
NCT04359654,success
NCT04359680,fail
NCT04359758,success
NCT04360187,success
NCT04360551,fail
NCT04362137,fail
NCT04362189,unknown
NCT04362813,fail
NCT04363944,success
NCT04364165,success
NCT04364763,success
NCT04364854,unknown
NCT04365400,fail
NCT04367480,fail
NCT04368429,unknown
NCT04369404,fail
NCT04369469,fail
NCT04369924,fail
NCT04370028,success
NCT04371666,fail
NCT04373460,success
NCT04375397,fail
NCT04376684,success
NCT04377620,success
NCT04378153,fail
NCT04378270,success
NCT04378569,fail
NCT04380090,fail
NCT04380142,success
NCT04380519,fail
NCT04381481,success
NCT04382053,fail
NCT04382326,unknown
NCT04382404,unknown
NCT04382586,fail
NCT04382651,fail
NCT04382664,fail
NCT04382898,fail
NCT04382911,fail
NCT04382924,success
NCT04383132,fail
NCT04383587,fail
NCT04384107,success
NCT04386096,fail
NCT04386291,success
NCT04386616,fail
NCT04387617,fail
NCT04387773,success
NCT04388176,fail
NCT04388787,success
NCT04389866,success
NCT04389970,fail
NCT04390113,fail
NCT04390568,unknown
NCT04391036,fail
NCT04391179,fail
NCT04391309,fail
NCT04391842,success
NCT04391894,success
NCT04392011,unknown
NCT04392141,success
NCT04392362,fail
NCT04393441,success
NCT04394351,success
NCT04396106,fail
NCT04396860,fail
NCT04397445,fail
NCT04397523,success
NCT04397718,fail
NCT04398732,success
NCT04399161,fail
NCT04399538,success
NCT04399837,success
NCT04400318,success
NCT04400682,success
NCT04401202,success
NCT04401267,fail
NCT04401579,success
NCT04401800,success
NCT04402489,fail
NCT04402866,fail
NCT04403399,success
NCT04403698,success
NCT04404361,fail
NCT04404907,success
NCT04405180,fail
NCT04405245,success
NCT04405570,success
NCT04406194,success
NCT04407234,unknown
NCT04408989,unknown
NCT04409262,fail
NCT04409353,fail
NCT04409834,success
NCT04410042,fail
NCT04410523,success
NCT04411472,success
NCT04411914,success
NCT04412057,success
NCT04412707,unknown
NCT04413617,success
NCT04414345,unknown
NCT04414397,success
NCT04414553,fail
NCT04415489,success
NCT04415658,success
NCT04416555,fail
NCT04417894,success
NCT04418765,success
NCT04419168,fail
NCT04419467,fail
NCT04419493,unknown
NCT04419506,unknown
NCT04419558,fail
NCT04420273,success
NCT04421027,fail
NCT04421456,fail
NCT04421508,fail
NCT04422431,fail
NCT04422990,unknown
NCT04423718,success
NCT04423757,fail
NCT04424316,unknown
NCT04424888,fail
NCT04425629,success
NCT04425850,success
NCT04425863,success
NCT04425902,unknown
NCT04426630,success
NCT04426656,fail
NCT04426695,success
NCT04426851,unknown
NCT04427501,success
NCT04428307,unknown
NCT04428333,fail
NCT04428385,unknown
NCT04428411,success
NCT04429503,success
NCT04430582,fail
NCT04430855,success
NCT04431908,unknown
NCT04433208,success
NCT04433585,fail
NCT04433767,success
NCT04435366,success
NCT04436497,unknown
NCT04436510,unknown
NCT04436744,success
NCT04436822,success
NCT04437485,fail
NCT04437511,success
NCT04438785,success
NCT04439071,fail
NCT04440163,unknown
NCT04440449,success
NCT04442230,fail
NCT04442269,success
NCT04442490,success
NCT04442503,success
NCT04443569,fail
NCT04444752,success
NCT04445051,success
NCT04445155,fail
NCT04445688,success
NCT04446299,success
NCT04446312,success
NCT04446377,fail
NCT04447040,success
NCT04447417,success
NCT04447469,fail
NCT04447820,fail
NCT04448210,fail
NCT04450108,success
NCT04450394,unknown
NCT04450407,unknown
NCT04452188,success
NCT04452318,success
NCT04452331,success
NCT04452435,fail
NCT04453722,success
NCT04454125,success
NCT04455035,success
NCT04456153,fail
NCT04456673,success
NCT04456686,unknown
NCT04456699,fail
NCT04456764,fail
NCT04456998,success
NCT04458467,success
NCT04459338,success
NCT04459585,unknown
NCT04459598,unknown
NCT04463251,unknown
NCT04464265,success
NCT04464720,success
NCT04465396,unknown
NCT04465422,success
NCT04465877,success
NCT04466215,fail
NCT04466956,success
NCT04467164,success
NCT04467840,fail
NCT04467905,success
NCT04468074,success
NCT04468347,success
NCT04468633,success
NCT04469465,success
NCT04470193,success
NCT04470375,success
NCT04470427,success
NCT04470908,unknown
NCT04471428,fail
NCT04471805,success
NCT04472494,fail
NCT04472650,unknown
NCT04473235,fail
NCT04473664,unknown
NCT04473963,fail
NCT04474197,success
NCT04474691,fail
NCT04474795,success
NCT04475718,success
NCT04476030,success
NCT04476043,success
NCT04476108,unknown
NCT04476277,success
NCT04477304,success
NCT04477486,success
NCT04478071,unknown
NCT04478266,fail
NCT04479761,success
NCT04479787,success
NCT04480424,fail
NCT04481191,success
NCT04481789,unknown
NCT04483011,success
NCT04484207,success
NCT04484259,unknown
NCT04484428,fail
NCT04484623,success
NCT04485637,success
